0	1.79846504264741e-08	3.05902320501826e-07	2.7362782164573e-06	0	0	0	0	0	0	0	0	0	0	0	5e-06
1	3.85385366281592e-07	4.58853480752739e-06	1.08868001812423e-05	0	0	0	0	0	0	0	0	2e-05	1e-06	4e-06	1.6e-05
2	4.04654634595667e-06	3.44140110564554e-05	3.938028650424e-05	0	0	0	0	1e-04	0	0	5e-05	3e-05	2e-06	3e-05	4.4e-05
3	2.77477463722745e-05	0.000172070055282277	0.000129507855435701	0	0.001	0	0	2e-04	1e-04	3e-05	0.00014	0.00012	2.6e-05	0.000142	0.000139
4	0.000139729722803239	0.000645262707308539	0.000387214821862407	0	0	0	0	8e-04	5e-04	1e-04	0.00062	0.00048	0.000134	0.000615	0.000408
5	0.000550934335624195	0.00193578812192562	0.00105255901397859	0.003	0.002	0.001	0.0012	0.0016	9e-04	0.00078	0.00213	0.00115	0.000486	0.001942	0.001118
6	0.00177086036450635	0.00483947030481403	0.00260123481219662	0.001	0.004	0.004	0.0021	0.0051	0.0036	0.00166	0.00466	0.00257	0.001671	0.004762	0.002699
7	0.00477048098193546	0.0103702935103158	0.00584455272645882	0.006	0.01	0.007	0.0049	0.0103	0.0061	0.00493	0.01081	0.006	0.004716	0.010359	0.006028
8	0.01098914369053	0.0194443003318422	0.0119388260679352	0.004	0.023	0.011	0.0093	0.0207	0.0117	0.01087	0.01942	0.01238	0.010829	0.019514	0.012093
9	0.0219782873810599	0.0324071672197369	0.0221722920371498	0.018	0.026	0.027	0.0238	0.0304	0.0225	0.02275	0.03088	0.02251	0.021853	0.032714	0.022252
10	0.0386189906838624	0.0486107508296053	0.0374367531609167	0.038	0.049	0.041	0.0404	0.0485	0.037	0.03808	0.04868	0.03743	0.038787	0.048365	0.037301
11	0.0601854400267986	0.0662873874949165	0.0574677749639413	0.055	0.059	0.05	0.0574	0.0679	0.0564	0.05927	0.06589	0.05669	0.06057	0.065908	0.057339
12	0.0838297200373265	0.0828592343686454	0.0802027407817277	0.101	0.079	0.09	0.0874	0.0782	0.083	0.08429	0.08274	0.08162	0.083392	0.082772	0.079702
13	0.105017451475332	0.0956068088868986	0.101763645833827	0.112	0.091	0.115	0.099	0.0975	0.1025	0.10465	0.09557	0.10164	0.105568	0.095521	0.101626
14	0.118948337895529	0.102435866664534	0.117390979586806	0.127	0.095	0.12	0.118	0.0958	0.1156	0.11892	0.10255	0.11671	0.119227	0.101838	0.117101
15	0.122346861835402	0.102435866664534	0.123116260614915	0.122	0.102	0.132	0.1216	0.1011	0.1219	0.12236	0.1025	0.12213	0.122464	0.102557	0.12275
16	0.114700182970689	0.0960336249980008	0.117390979586806	0.113	0.092	0.112	0.1136	0.0951	0.113	0.11379	0.09555	0.11535	0.114517	0.095984	0.117288
17	0.0983144425463047	0.0847355514688242	0.101763645833827	0.099	0.094	0.101	0.1041	0.0895	0.1052	0.10075	0.08655	0.1024	0.098515	0.085318	0.101647
18	0.077247062000668	0.0706129595573535	0.0802027407817277	0.077	0.08	0.066	0.0767	0.0741	0.0795	0.0758	0.07063	0.0798	0.077361	0.071009	0.080251
19	0.0557572778350687	0.0557470733347528	0.0574677749639413	0.051	0.059	0.05	0.0593	0.0599	0.0624	0.05633	0.05549	0.05773	0.055714	0.05589	0.057765
20	0.0370387631332957	0.0418103050010647	0.0374367531609167	0.037	0.051	0.034	0.0357	0.0425	0.0347	0.03686	0.04106	0.03805	0.036913	0.041643	0.037774
21	0.0226767937550789	0.029864503572189	0.0221722920371498	0.017	0.035	0.019	0.0208	0.0278	0.0229	0.02255	0.02957	0.02253	0.022377	0.029868	0.022382
22	0.0128109159525446	0.0203621615264925	0.0119388260679352	0.014	0.017	0.012	0.0129	0.0209	0.0112	0.01309	0.02115	0.01248	0.012671	0.020531	0.0121
23	0.00668395614915369	0.013279670560756	0.00584455272645882	0.002	0.015	0.005	0.0065	0.0127	0.0051	0.00649	0.01362	0.0059	0.00655	0.013164	0.005914
24	0.00322262171477052	0.00829979410047246	0.00260123481219662	0.002	0.009	0.003	0.0028	0.0078	0.0026	0.00318	0.00851	0.00261	0.00327	0.008328	0.002652
25	0.00143636853572629	0.00497987646028349	0.00105255901397859	0.001	0.003	0	0.0019	0.0052	0.001	0.00149	0.005	0.00113	0.001435	0.004972	0.001012
26	0.000591910110876222	0.00287300565016356	0.000387214821862407	0	0.003	0	6e-04	0.0032	6e-04	0.00066	0.00319	0.00036	0.000589	0.002902	0.000396
27	0.000225489566048084	0.00159611425009086	0.000129507855435701	0	0	0	0	0.0017	0	0.00023	0.00157	0.00017	0.000221	0.001569	0.000135
28	7.93815309046824e-05	0.000855061205405816	3.938028650424e-05	0	0.001	0	0	8e-04	0	6e-05	0.00068	1e-05	9.1e-05	0.000885	4.6e-05
29	2.58087735946258e-05	0.00044227303727887	1.08868001812423e-05	0	0	0	0	3e-04	0	2e-05	0.00039	0	3.3e-05	0.000455	1.3e-05
30	7.74263207838777e-06	0.000221136518639436	2.7362782164573e-06	0	0	0	0	1e-04	0	1e-05	0.00016	0	1.2e-05	0.00023	2e-06
31	2.14081992950813e-06	0.000107001541277146	6.25257449851913e-07	0	0	0	0	2e-04	0	0	1e-04	0	5e-06	1e-04	2e-06
32	5.44762214205196e-07	5.01569724736624e-05	1.29896101704766e-07	0	0	0	0	0	0	0	7e-05	0	0	6e-05	0
33	1.27347011112902e-07	2.27986238516646e-05	2.4534204515737e-08	0	0	0	0	0	0	0	2e-05	0	0	3.1e-05	0
34	2.72886452384792e-08	1.00582164051462e-05	4.21295155788554e-09	0	0	0	0	0	0	0	3e-05	0	0	1.3e-05	0
35	5.34634682223265e-09	4.31066417363408e-06	6.57717762227967e-10	0	0	0	0	0	0	0	0	0	0	2e-06	0
36	9.54704789684405e-10	1.79611007234754e-06	9.3353648577114e-11	0	0	0	0	0	0	0	1e-05	0	0	2e-06	0
37	1.54816992921795e-10	7.28152732032785e-07	1.20465210236737e-11	0	0	0	0	0	0	0	0	0	0	0	0
38	2.26987320449248e-11	2.87428710012941e-07	1.41328780083426e-12	0	0	0	0	0	0	0	1e-05	0	0	1e-06	0
39	2.99323939053954e-12	1.10549503851131e-07	1.50743362464672e-13	0	0	0	0	0	0	0	0	0	0	0	0
40	3.52774642456447e-13	4.14560639441744e-08	1.46178805006965e-14	0	0	0	0	0	0	0	0	0	0	0	0
41	3.68753981661792e-14	1.51668526625028e-08	1.28875165771898e-15	0	0	0	0	0	0	0	0	0	0	0	0
42	3.38651615811851e-15	5.41673309375104e-09	1.03298184177064e-16	0	0	0	0	0	0	0	0	0	0	0	0
43	2.7002122190978e-16	1.88955805595966e-09	7.5275692337419e-18	0	0	0	0	0	0	0	0	0	0	0	0
44	1.84105378574853e-17	6.44167519077157e-10	4.98718467660452e-19	0	0	0	0	0	0	0	0	0	0	0	0
45	1.05203073471342e-18	2.14722506359049e-10	3.0039642737899e-20	0	0	0	0	0	0	0	0	0	0	0	0
46	4.90076429214334e-20	7.0018208595343e-11	1.64502573617112e-21	0	0	0	0	0	0	0	0	0	0	0	0
47	1.78751281172401e-21	2.23462367857477e-11	8.19010087936475e-23	0	0	0	0	0	0	0	0	0	0	0	0
48	4.78798074568928e-23	6.98319899554616e-12	3.70718642511799e-24	0	0	0	0	0	0	0	0	0	0	0	0
49	8.37547652307169e-25	2.13771397822842e-12	1.52559136534448e-25	0	0	0	0	0	0	0	0	0	0	0	0
50	7.17897987691846e-27	6.41314193468516e-13	5.70782485901381e-27	0	0	0	0	0	0	0	0	0	0	0	0
